Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,0
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
9,0.32,0.689812,250,0,12.589,2,26,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,4,6.29376,6.5838,3.53578,1.26388,0.135361,1,0,0,0,0,0,0,0,0,0
10,0.32,0.689812,250,0,12.589,2,27,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,5,6.29376,6.5838,3.53578,1.26388,0.111128,1,0,0,0,0,0,0,0,0,0
11,0.32,0.689812,250,0,12.589,2,28,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,6,6.29376,6.5838,3.53578,1.26388,0.0886044,1,0,0,0,0,0,0,0,0,0
12,0.32,0.689812,250,0,12.589,2,29,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,7,6.29376,6.5838,3.53578,1.26388,0.0679521,1,0,0,0,0,0,0,0,0,0
13,0.32,0.689812,250,0,12.589,2,30,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,8,6.29376,6.5838,3.53578,1.26388,0.0492927,1,0,0,0,0,0,0,0,0,0
14,0.32,0.689812,250,0,12.589,2,31,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,9,6.29376,6.5838,3.53578,1.26388,0.0327011,1,0,0,0,0,0,0,0,0,0
15,0.32,0.689812,250,0,12.589,2,32,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.0182031,1,0,0,0,0,0,0,0,0,0
16,0.32,0.689812,250,0,12.589,2,33,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.00577691,1,0,0,0,0,0,0,0,0,0
17,0.32,0.689812,250,0,12.589,2,33,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,11,6.29376,6.5838,3.53578,1.26388,0.00577691,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.34,0.689812,250,0,12.589,2,20,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,11,6.29376,6.5838,3.53578,1.26388,0.00577691,0,0,0,0,0,0,0,0,0,0
5,0.34,0.689812,250,0,12.589,2,20,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,0,6.25518,6.58043,3.74551,1.31098,0,1,0,0,0,0,0,0,0,0,0
6,0.34,0.689812,250,0,12.589,2,23,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,1,6.25518,6.58043,3.74551,1.31098,0.219731,1,0,0,0,0,0,0,0,0,0
7,0.34,0.689812,250,0,12.589,2,24,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,2,6.25518,6.58043,3.74551,1.31098,0.191018,1,0,0,0,0,0,0,0,0,0
8,0.34,0.689812,250,0,12.589,2,25,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,3,6.25518,6.58043,3.74551,1.31098,0.16339,1,0,0,0,0,0,0,0,0,0
9,0.34,0.689812,250,0,12.589,2,26,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,4,6.25518,6.58043,3.74551,1.31098,0.137053,1,0,0,0,0,0,0,0,0,0
10,0.34,0.689812,250,0,12.589,2,27,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,5,6.25518,6.58043,3.74551,1.31098,0.112223,1,0,0,0,0,0,0,0,0,0
11,0.34,0.689812,250,0,12.589,2,28,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,6,6.25518,6.58043,3.74551,1.31098,0.0891082,1,0,0,0,0,0,0,0,0,0
12,0.34,0.689812,250,0,12.589,2,29,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,7,6.25518,6.58043,3.74551,1.31098,0.0678868,1,0,0,0,0,0,0,0,0,0
13,0.34,0.689812,250,0,12.589,2,30,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,8,6.25518,6.58043,3.74551,1.31098,0.0486966,1,0,0,0,0,0,0,0,0,0
14,0.34,0.689812,250,0,12.589,2,31,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,9,6.25518,6.58043,3.74551,1.31098,0.0316254,1,0,0,0,0,0,0,0,0,0
15,0.34,0.689812,250,0,12.589,2,32,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.0167087,1,0,0,0,0,0,0,0,0,0
16,0.34,0.689812,250,0,12.589,2,33,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.00393097,1,0,0,0,0,0,0,0,0,0
17,0.34,0.689812,250,0,12.589,2,33,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,11,6.25518,6.58043,3.74551,1.31098,0.00393097,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.36,0.689812,250,0,12.589,2,20,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,11,6.25518,6.58043,3.74551,1.31098,0.00393097,0,0,0,0,0,0,0,0,0,0
5,0.36,0.689812,250,0,12.589,2,20,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,0,6.21477,6.57686,3.95583,1.35915,0,1,0,0,0,0,0,0,0,0,0
6,0.36,0.689812,250,0,12.589,2,23,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,1,6.21477,6.57686,3.95583,1.35915,0.223485,1,0,0,0,0,0,0,0,0,0
7,0.36,0.689812,250,0,12.589,2,24,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,2,6.21477,6.57686,3.95583,1.35915,0.194218,1,0,0,0,0,0,0,0,0,0
8,0.36,0.689812,250,0,12.589,2,25,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,3,6.21477,6.57686,3.95583,1.35915,0.165977,1,0,0,0,0,0,0,0,0,0
9,0.36,0.689812,250,0,12.589,2,26,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,4,6.21477,6.57686,3.95583,1.35915,0.138988,1,0,0,0,0,0,0,0,0,0
10,0.36,0.689812,250,0,12.589,2,27,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,5,6.21477,6.57686,3.95583,1.35915,0.113489,1,0,0,0,0,0,0,0,0,0
11,0.36,0.689812,250,0,12.589,2,28,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,6,6.21477,6.57686,3.95583,1.35915,0.0897072,1,0,0,0,0,0,0,0,0,0
12,0.36,0.689812,250,0,12.589,2,29,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,7,6.21477,6.57686,3.95583,1.35915,0.0678429,1,0,0,0,0,0,0,0,0,0
13,0.36,0.689812,250,0,12.589,2,30,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,8,6.21477,6.57686,3.95583,1.35915,0.0480516,1,0,0,0,0,0,0,0,0,0
14,0.36,0.689812,250,0,12.589,2,31,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,9,6.21477,6.57686,3.95583,1.35915,0.0304361,1,0,0,0,0,0,0,0,0,0
15,0.36,0.689812,250,0,12.589,2,32,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,10,6.21477,6.57686,3.95583,1.35915,0.0150432,1,0,0,0,0,0,0,0,0,0
16,0.36,0.689812,250,0,12.589,2,33,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,10,6.21477,6.57686,3.95583,1.35915,0.00186487,1,0,0,0,0,0,0,0,0,0
17,0.36,0.689812,250,0,12.589,2,33,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,11,6.21477,6.57686,3.95583,1.35915,0.00186487,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.38,0.689812,250,0,12.589,2,20,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,11,6.21477,6.57686,3.95583,1.35915,0.00186487,0,0,0,0,0,0,0,0,0,0
5,0.38,0.689812,250,0,12.589,2,20,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,0,6.17261,6.57308,4.16664,1.40829,0,1,0,0,0,0,0,0,0,0,0
6,0.38,0.689812,250,0,12.589,2,23,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,1,6.17261,6.57308,4.16664,1.40829,0.227734,1,0,0,0,0,0,0,0,0,0
7,0.38,0.689812,250,0,12.589,2,24,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,2,6.17261,6.57308,4.16664,1.40829,0.197852,1,0,0,0,0,0,0,0,0,0
8,0.38,0.689812,250,0,12.589,2,25,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,3,6.17261,6.57308,4.16664,1.40829,0.168929,1,0,0,0,0,0,0,0,0,0
9,0.38,0.689812,250,0,12.589,2,26,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,4,6.17261,6.57308,4.16664,1.40829,0.141209,1,0,0,0,0,0,0,0,0,0
10,0.38,0.689812,250,0,12.589,2,27,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,5,6.17261,6.57308,4.16664,1.40829,0.114955,1,0,0,0,0,0,0,0,0,0
11,0.38,0.689812,250,0,12.589,2,28,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,6,6.17261,6.57308,4.16664,1.40829,0.0904212,1,0,0,0,0,0,0,0,0,0
12,0.38,0.689812,250,0,12.589,2,29,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,7,6.17261,6.57308,4.16664,1.40829,0.0678289,1,0,0,0,0,0,0,0,0,0
13,0.38,0.689812,250,0,12.589,2,30,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,8,6.17261,6.57308,4.16664,1.40829,0.0473552,1,0,0,0,0,0,0,0,0,0
14,0.38,0.689812,250,0,12.589,2,31,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,9,6.17261,6.57308,4.16664,1.40829,0.0291205,1,0,0,0,0,0,0,0,0,0
15,0.38,0.689812,250,0,12.589,2,32,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,10,6.17261,6.57308,4.16664,1.40829,0.0131845,1,0,0,0,0,0,0,0,0,0
16,0.38,0.689812,250,0,12.589,2,33,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,10,6.17261,6.57308,4.16664,1.40829,-0.000451671,1,0,0,0,0,0,0,0,0,0
17,0.38,0.689812,250,0,12.589,2,33,3,1.7962,0.436809,0,10.1882,1.00563,1.07087,50,11,6.17261,6.57308,4.16664,1.40829,-0.000451671,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.4,0.689812,250,0,12.589,2,20,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,11,6.17261,6.57308,4.16664,1.40829,-0.000451671,0,0,0,0,0,0,0,0,0,0
5,0.4,0.689812,250,0,12.589,2,20,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,0,6.12879,6.56911,4.37789,1.45829,0,1,0,0,0,0,0,0,0,0,0
6,0.4,0.689812,250,0,12.589,2,23,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,1,6.12879,6.56911,4.37789,1.45829,0.232557,1,0,0,0,0,0,0,0,0,0
7,0.4,0.689812,250,0,12.589,2,24,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,2,6.12879,6.56911,4.37789,1.45829,0.201993,1,0,0,0,0,0,0,0,0,0
8,0.4,0.689812,250,0,12.589,2,25,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,3,6.12879,6.56911,4.37789,1.45829,0.172305,1,0,0,0,0,0,0,0,0,0
9,0.4,0.689812,250,0,12.589,2,26,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,4,6.12879,6.56911,4.37789,1.45829,0.143765,1,0,0,0,0,0,0,0,0,0
10,0.4,0.689812,250,0,12.589,2,27,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,5,6.12879,6.56911,4.37789,1.45829,0.116661,1,0,0,0,0,0,0,0,0,0
11,0.4,0.689812,250,0,12.589,2,28,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,6,6.12879,6.56911,4.37789,1.45829,0.0912744,1,0,0,0,0,0,0,0,0,0
12,0.4,0.689812,250,0,12.589,2,29,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,7,6.12879,6.56911,4.37789,1.45829,0.0678554,1,0,0,0,0,0,0,0,0,0
13,0.4,0.689812,250,0,12.589,2,30,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,8,6.12879,6.56911,4.37789,1.45829,0.0466049,1,0,0,0,0,0,0,0,0,0
14,0.4,0.689812,250,0,12.589,2,31,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,9,6.12879,6.56911,4.37789,1.45829,0.0276633,1,0,0,0,0,0,0,0,0,0
15,0.4,0.689812,250,0,12.589,2,32,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,10,6.12879,6.56911,4.37789,1.45829,0.011106,1,0,0,0,0,0,0,0,0,0
16,0.4,0.689812,250,0,12.589,2,32,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,10,6.12879,6.56911,4.37789,1.45829,-0.0038717,1,0,0,0,0,0,0,0,0,0
17,0.4,0.689812,250,0,12.589,2,32,3,1.86978,0.454703,0,10.3024,1.00624,1.07853,50,11,6.12879,6.56911,4.37789,1.45829,-0.0038717,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.42,0.689812,250,0,12.589,2,20,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,11,6.12879,6.56911,4.37789,1.45829,-0.0038717,0,0,0,0,0,0,0,0,0,0
5,0.42,0.689812,250,0,12.589,2,20,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,0,6.08339,6.56494,4.5895,1.50906,0,1,0,0,0,0,0,0,0,0,0
6,0.42,0.689812,250,0,12.589,2,23,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,1,6.08339,6.56494,4.5895,1.50906,0.23805,1,0,0,0,0,0,0,0,0,0
7,0.42,0.689812,250,0,12.589,2,24,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,2,6.08339,6.56494,4.5895,1.50906,0.206726,1,0,0,0,0,0,0,0,0,0
8,0.42,0.689812,250,0,12.589,2,25,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,3,6.08339,6.56494,4.5895,1.50906,0.176183,1,0,0,0,0,0,0,0,0,0
9,0.42,0.689812,250,0,12.589,2,26,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,4,6.08339,6.56494,4.5895,1.50906,0.146718,1,0,0,0,0,0,0,0,0,0
10,0.42,0.689812,250,0,12.589,2,27,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,5,6.08339,6.56494,4.5895,1.50906,0.118652,1,0,0,0,0,0,0,0,0,0
11,0.42,0.689812,250,0,12.589,2,28,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,6,6.08339,6.56494,4.5895,1.50906,0.0922975,1,0,0,0,0,0,0,0,0,0
12,0.42,0.689812,250,0,12.589,2,29,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,7,6.08339,6.56494,4.5895,1.50906,0.0679365,1,0,0,0,0,0,0,0,0,0
13,0.42,0.689812,250,0,12.589,2,30,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,8,6.08339,6.56494,4.5895,1.50906,0.045798,1,0,0,0,0,0,0,0,0,0
14,0.42,0.689812,250,0,12.589,2,31,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,9,6.08339,6.56494,4.5895,1.50906,0.0260463,1,0,0,0,0,0,0,0,0,0
15,0.42,0.689812,250,0,12.589,2,32,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,9,6.08339,6.56494,4.5895,1.50906,0.00877487,1,0,0,0,0,0,0,0,0,0
16,0.42,0.689812,250,0,12.589,2,32,3,1.94501,0.472999,0,10.3991,1.00688,1.08658,50,10,6.08339,6.56494,4.5895,1.50906,0.00877487,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.44,0.689812,250,0,12.589,2,20,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,10,6.08339,6.56494,4.5895,1.50906,0.00877487,0,0,0,0,0,0,0,0,0,0
5,0.44,0.689812,250,0,12.589,2,20,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,0,6.03649,6.56057,4.80143,1.56055,0,1,0,0,0,0,0,0,0,0,0
6,0.44,0.689812,250,0,12.589,2,23,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,1,6.03649,6.56057,4.80143,1.56055,0.244329,1,0,0,0,0,0,0,0,0,0
7,0.44,0.689812,250,0,12.589,2,24,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,2,6.03649,6.56057,4.80143,1.56055,0.212161,1,0,0,0,0,0,0,0,0,0
8,0.44,0.689812,250,0,12.589,2,25,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,3,6.03649,6.56057,4.80143,1.56055,0.180657,1,0,0,0,0,0,0,0,0,0
9,0.44,0.689812,250,0,12.589,2,26,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,4,6.03649,6.56057,4.80143,1.56055,0.150147,1,0,0,0,0,0,0,0,0,0
10,0.44,0.689812,250,0,12.589,2,27,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,5,6.03649,6.56057,4.80143,1.56055,0.120988,1,0,0,0,0,0,0,0,0,0
11,0.44,0.689812,250,0,12.589,2,28,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,6,6.03649,6.56057,4.80143,1.56055,0.0935294,1,0,0,0,0,0,0,0,0,0
12,0.44,0.689812,250,0,12.589,2,29,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,7,6.03649,6.56057,4.80143,1.56055,0.0680901,1,0,0,0,0,0,0,0,0,0
13,0.44,0.689812,250,0,12.589,2,30,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,8,6.03649,6.56057,4.80143,1.56055,0.0449319,1,0,0,0,0,0,0,0,0,0
14,0.44,0.689812,250,0,12.589,2,31,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,9,6.03649,6.56057,4.80143,1.56055,0.0242471,1,0,0,0,0,0,0,0,0,0
15,0.44,0.689812,250,0,12.589,2,32,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,9,6.03649,6.56057,4.80143,1.56055,0.00615091,1,0,0,0,0,0,0,0,0,0
16,0.44,0.689812,250,0,12.589,2,32,3,2.02193,0.491704,0,10.4799,1.00755,1.09502,50,10,6.03649,6.56057,4.80143,1.56055,0.00615091,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.46,0.689812,250,0,12.589,2,20,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,10,6.03649,6.56057,4.80143,1.56055,0.00615091,0,0,0,0,0,0,0,0,0,0
5,0.46,0.689812,250,0,12.589,2,20,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,0,5.98817,6.556,5.01364,1.61266,0,1,0,0,0,0,0,0,0,0,0
6,0.46,0.689812,250,0,12.589,2,23,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,1,5.98817,6.556,5.01364,1.61266,0.251544,1,0,0,0,0,0,0,0,0,0
7,0.46,0.689812,250,0,12.589,2,24,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,2,5.98817,6.556,5.01364,1.61266,0.218431,1,0,0,0,0,0,0,0,0,0
8,0.46,0.689812,250,0,12.589,2,25,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,3,5.98817,6.556,5.01364,1.61266,0.185844,1,0,0,0,0,0,0,0,0,0
9,0.46,0.689812,250,0,12.589,2,26,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,4,5.98817,6.556,5.01364,1.61266,0.15415,1,0,0,0,0,0,0,0,0,0
10,0.46,0.689812,250,0,12.589,2,27,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,5,5.98817,6.556,5.01364,1.61266,0.123743,1,0,0,0,0,0,0,0,0,0
11,0.46,0.689812,250,0,12.589,2,28,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,6,5.98817,6.556,5.01364,1.61266,0.09502,1,0,0,0,0,0,0,0,0,0
12,0.46,0.689812,250,0,12.589,2,29,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,7,5.98817,6.556,5.01364,1.61266,0.0683399,1,0,0,0,0,0,0,0,0,0
13,0.46,0.689812,250,0,12.589,2,30,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,8,5.98817,6.556,5.01364,1.61266,0.0440044,1,0,0,0,0,0,0,0,0,0
14,0.46,0.689812,250,0,12.589,2,31,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,9,5.98817,6.556,5.01364,1.61266,0.0222387,1,0,0,0,0,0,0,0,0,0
15,0.46,0.689812,250,0,12.589,2,32,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,9,5.98817,6.556,5.01364,1.61266,0.00318391,1,0,0,0,0,0,0,0,0,0
16,0.46,0.689812,250,0,12.589,2,32,3,2.10057,0.510826,0,10.5461,1.00825,1.10386,50,10,5.98817,6.556,5.01364,1.61266,0.00318391,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.48,0.689812,250,0,12.589,2,20,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,10,5.98817,6.556,5.01364,1.61266,0.00318391,0,0,0,0,0,0,0,0,0,0
5,0.48,0.689812,250,0,12.589,2,20,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,0,5.93853,6.55124,5.2261,1.66536,0,1,0,0,0,0,0,0,0,0,0
6,0.48,0.689812,250,0,12.589,2,23,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,1,5.93853,6.55124,5.2261,1.66536,0.259878,1,0,0,0,0,0,0,0,0,0
7,0.48,0.689812,250,0,12.589,2,24,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,2,5.93853,6.55124,5.2261,1.66536,0.225708,1,0,0,0,0,0,0,0,0,0
8,0.48,0.689812,250,0,12.589,2,25,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,3,5.93853,6.55124,5.2261,1.66536,0.191898,1,0,0,0,0,0,0,0,0,0
9,0.48,0.689812,250,0,12.589,2,26,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,4,5.93853,6.55124,5.2261,1.66536,0.158853,1,0,0,0,0,0,0,0,0,0
10,0.48,0.689812,250,0,12.589,2,27,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,5,5.93853,6.55124,5.2261,1.66536,0.127016,1,0,0,0,0,0,0,0,0,0
11,0.48,0.689812,250,0,12.589,2,28,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,6,5.93853,6.55124,5.2261,1.66536,0.0968343,1,0,0,0,0,0,0,0,0,0
12,0.48,0.689812,250,0,12.589,2,29,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,7,5.93853,6.55124,5.2261,1.66536,0.0687175,1,0,0,0,0,0,0,0,0,0
13,0.48,0.689812,250,0,12.589,2,30,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,8,5.93853,6.55124,5.2261,1.66536,0.0430136,1,0,0,0,0,0,0,0,0,0
14,0.48,0.689812,250,0,12.589,2,31,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,9,5.93853,6.55124,5.2261,1.66536,0.0199873,1,0,0,0,0,0,0,0,0,0
15,0.48,0.689812,250,0,12.589,2,32,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,9,5.93853,6.55124,5.2261,1.66536,-0.000189353,1,0,0,0,0,0,0,0,0,0
16,0.48,0.689812,250,0,12.589,2,32,3,2.18095,0.530374,0,10.599,1.00898,1.11308,50,10,5.93853,6.55124,5.2261,1.66536,-0.000189353,0,0,0,0,0,0,0,0,0,0
 
